sbatch_run,rule_name,snakemake_jobid,slurm_jobid,submit_time,finish_time,status,mem_mb,runtime_min,cpus,wildcards,actual_duration_min,pct_runtime_used,cpu_efficiency,error_type,error_msg,log_path
run-3,check_gene_completeness,107,74762,2025-12-10 13:00,2025-12-10 13:08,success,64000,120,4,,8.2,6.8,0.0,,,babel_outputs/logs/rule_check_gene_completeness/74762.log
run-3,gene_compendia,108,74728,2025-12-10 09:38,2025-12-10 13:00,success,256000,360,4,,201.6,56.0,0.0,,,babel_outputs/logs/rule_gene_compendia/74728.log
run-3,gene_ensembl_ids,120,74726,2025-12-10 09:37,2025-12-10 09:38,success,64000,120,4,,1.5,1.2,0.0,,,babel_outputs/logs/rule_gene_ensembl_ids/74726.log
run-3,get_ensembl,121,74676,2025-12-10 03:50,2025-12-10 09:37,success,64000,360,4,,347.1,96.4,0.0,,,babel_outputs/logs/rule_get_ensembl/74676.log
run-3,check_gene,127,74760,2025-12-10 13:00,2025-12-10 13:08,success,64000,120,4,,8.2,6.8,0.0,,,babel_outputs/logs/rule_check_gene/74760.log
run-3,geneprotein,138,74946,2025-12-10 23:44,2025-12-10 23:45,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_geneprotein/74946.log
run-3,geneprotein_conflation,139,74816,2025-12-10 16:25,2025-12-10 17:07,success,64000,120,4,,42.2,35.2,0.0,,,babel_outputs/logs/rule_geneprotein_conflation/74816.log
run-3,protein_compendia,140,74729,2025-12-10 09:38,2025-12-10 16:25,success,512000,720,4,,406.6,56.5,0.0,,,babel_outputs/logs/rule_protein_compendia/74729.log
run-3,protein_ensembl_ids,152,74727,2025-12-10 09:37,2025-12-10 09:38,success,64000,120,4,,1.5,1.2,0.0,,,babel_outputs/logs/rule_protein_ensembl_ids/74727.log
run-3,geneprotein_conflated_synonyms,157,74843,2025-12-10 18:56,2025-12-10 23:44,success,512000,360,4,,288.4,80.1,0.0,,,babel_outputs/logs/rule_geneprotein_conflated_synonyms/74843.log
run-3,protein,158,74824,2025-12-10 16:48,2025-12-10 18:56,success,64000,360,6,,128.1,35.6,0.0,,,babel_outputs/logs/rule_protein/74824.log
run-3,check_protein_completeness,159,74818,2025-12-10 16:25,2025-12-10 16:47,success,64000,120,4,,21.7,18.1,0.0,,,babel_outputs/logs/rule_check_protein_completeness/74818.log
run-3,check_protein,160,74814,2025-12-10 16:25,2025-12-10 16:48,success,64000,120,4,,23.2,19.3,0.0,,,babel_outputs/logs/rule_check_protein/74814.log
run-3,generate_content_report_for_compendium_Gene,243,74761,2025-12-10 13:00,2025-12-10 13:11,success,64000,120,4,,10.7,8.9,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_Gene/74761.log
run-3,generate_content_report_for_compendium_Protein,248,74815,2025-12-10 16:25,2025-12-10 16:55,success,64000,120,4,,29.7,24.8,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_Protein/74815.log
run-3,export_compendia_to_duckdb,272,74758,2025-12-10 13:00,2025-12-10 13:11,success,512000,360,4,filename=Gene,11.3,3.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/Gene/74758.log
run-3,export_compendia_to_duckdb,277,74817,2025-12-10 16:25,2025-12-10 17:05,success,512000,360,4,filename=Protein,39.7,11.0,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/Protein/74817.log
run-3,export_synonyms_to_duckdb,288,74781,2025-12-10 13:58,2025-12-10 14:03,success,64000,120,4,filename=Gene,5.0,4.2,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/Gene/74781.log
run-3,export_synonyms_to_duckdb,289,74844,2025-12-10 18:56,2025-12-10 19:10,success,64000,120,4,filename=Protein,14.2,11.8,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/Protein/74844.log
run-3,export_synonyms_to_duckdb,299,74945,2025-12-10 23:44,2025-12-11 00:02,success,64000,120,4,filename=GeneProteinConflated,17.2,14.3,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/GeneProteinConflated/74945.log
run-3,generate_kgx,322,74759,2025-12-10 13:00,2025-12-10 13:48,success,64000,360,4,filename=Gene,47.9,13.3,0.0,,,babel_outputs/logs/rule_generate_kgx/Gene/74759.log
run-3,generate_kgx,327,74819,2025-12-10 16:25,2025-12-10 18:20,success,64000,360,4,filename=Protein,114.8,31.9,0.0,,,babel_outputs/logs/rule_generate_kgx/Protein/74819.log
run-3,generate_sapbert_training_data,338,74780,2025-12-10 13:58,2025-12-10 14:33,success,64000,360,4,filename=Gene.txt,35.5,9.9,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/Gene.txt/74780.log
run-3,generate_sapbert_training_data,339,74842,2025-12-10 18:56,2025-12-10 20:41,success,64000,360,4,filename=Protein.txt,104.8,29.1,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/Protein.txt/74842.log
run-3,generate_sapbert_training_data,349,74944,2025-12-10 23:44,2025-12-11 01:59,success,64000,360,4,filename=GeneProteinConflated.txt,134.8,37.4,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/GeneProteinConflated.txt/74944.log
run-4,get_unichem,45,74978,2025-12-11 04:49,—,failed,64000,120,4,,,,0.0,RuntimeError,Could not download and verify http://ftp.ebi.ac.uk/pub/databases/chembl/UniChem/data/table_dumps/structure.tsv.gz: more than 10 attempts.,babel_outputs/logs/rule_get_unichem/74978.log
run-5,get_unichem,45,75001,2025-12-11 06:18,—,failed,64000,120,4,,,,0.0,RuntimeError,Could not download and verify http://ftp.ebi.ac.uk/pub/databases/chembl/UniChem/data/table_dumps/structure.tsv.gz: more than 10 attempts.,babel_outputs/logs/rule_get_unichem/75001.log
run-6,all_outputs,1,75253,2025-12-11 20:32,2025-12-11 20:33,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_all_outputs/75253.log
run-6,chemical,24,75168,2025-12-11 15:50,2025-12-11 17:45,success,64000,120,4,,114.3,95.3,0.0,,,babel_outputs/logs/rule_chemical/75168.log
run-6,check_chemical_completeness,25,75140,2025-12-11 15:34,2025-12-11 15:50,success,64000,120,4,,16.0,13.3,0.0,,,babel_outputs/logs/rule_check_chemical_completeness/75140.log
run-6,chemical_compendia,26,75064,2025-12-11 11:07,2025-12-11 15:34,success,512000,360,4,,267.7,74.4,0.0,,,babel_outputs/logs/rule_chemical_compendia/75064.log
run-6,untyped_chemical_compendia,27,75050,2025-12-11 10:03,2025-12-11 11:07,success,512000,120,4,,63.5,53.0,0.0,,,babel_outputs/logs/rule_untyped_chemical_compendia/75050.log
run-6,chemical_unichem_concordia,43,75034,2025-12-11 09:18,2025-12-11 10:03,success,128000,120,4,,45.5,37.9,0.0,,,babel_outputs/logs/rule_chemical_unichem_concordia/75034.log
run-6,get_chemical_unichem_relationships,44,75029,2025-12-11 09:00,2025-12-11 09:18,success,64000,120,4,,18.0,15.0,0.0,,,babel_outputs/logs/rule_get_chemical_unichem_relationships/75029.log
run-6,filter_unichem,46,75026,2025-12-11 08:53,2025-12-11 09:00,success,64000,120,4,,6.4,5.4,0.0,,,babel_outputs/logs/rule_filter_unichem/75026.log
run-6,chemical_drugbank_ids,71,75028,2025-12-11 09:00,2025-12-11 09:01,success,64000,120,4,,1.5,1.2,0.0,,,babel_outputs/logs/rule_chemical_drugbank_ids/75028.log
run-6,check_molecular_mixture,72,75144,2025-12-11 15:34,2025-12-11 15:36,success,64000,120,4,,2.0,1.7,0.0,,,babel_outputs/logs/rule_check_molecular_mixture/75144.log
run-6,check_small_molecule,73,75148,2025-12-11 15:34,2025-12-11 15:50,success,64000,120,4,,16.0,13.3,0.0,,,babel_outputs/logs/rule_check_small_molecule/75148.log
run-6,check_polypeptide,74,75152,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_polypeptide/75152.log
run-6,check_complex_mixture,75,75157,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_complex_mixture/75157.log
run-6,check_chemical_entity,76,75161,2025-12-11 15:34,2025-12-11 15:36,success,64000,120,4,,1.3,1.1,0.0,,,babel_outputs/logs/rule_check_chemical_entity/75161.log
run-6,check_chemical_mixture,77,75134,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_chemical_mixture/75134.log
run-6,check_drug,78,75139,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_drug/75139.log
run-6,compress_umls,205,75181,2025-12-11 16:12,2025-12-11 16:12,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_compress_umls/75181.log
run-6,leftover_umls,206,75135,2025-12-11 15:34,2025-12-11 16:12,success,64000,120,4,,37.4,31.2,0.0,,,babel_outputs/logs/rule_leftover_umls/75135.log
run-6,drugchemical,218,75252,2025-12-11 20:31,2025-12-11 20:32,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_drugchemical/75252.log
run-6,drugchemical_conflation,219,75154,2025-12-11 15:34,2025-12-11 16:00,success,64000,120,4,,25.5,21.3,0.0,,,babel_outputs/logs/rule_drugchemical_conflation/75154.log
run-6,drugchemical_conflated_synonyms,224,75219,2025-12-11 17:45,2025-12-11 20:31,success,64000,360,4,,166.8,46.3,0.0,,,babel_outputs/logs/rule_drugchemical_conflated_synonyms/75219.log
run-6,generate_summary_content_report_for_compendia,229,75186,2025-12-11 16:12,2025-12-11 16:13,success,64000,120,4,,1.1,0.9,0.0,,,babel_outputs/logs/rule_generate_summary_content_report_for_compendia/75186.log
run-6,generate_content_report_for_compendium_MolecularMixture,234,75158,2025-12-11 15:34,2025-12-11 15:37,success,64000,120,4,,2.7,2.2,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_MolecularMixture/75158.log
run-6,generate_content_report_for_compendium_SmallMolecule,235,75133,2025-12-11 15:34,2025-12-11 15:53,success,64000,120,4,,19.0,15.8,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_SmallMolecule/75133.log
run-6,generate_content_report_for_compendium_Polypeptide,236,75137,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_Polypeptide/75137.log
run-6,generate_content_report_for_compendium_ComplexMolecularMixture,237,75142,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_ComplexMolecularMixture/75142.log
run-6,generate_content_report_for_compendium_ChemicalEntity,238,75146,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_ChemicalEntity/75146.log
run-6,generate_content_report_for_compendium_ChemicalMixture,239,75149,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_ChemicalMixture/75149.log
run-6,generate_content_report_for_compendium_Drug,240,75153,2025-12-11 15:34,2025-12-11 15:35,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_Drug/75153.log
run-6,generate_content_report_for_compendium_umls,251,75182,2025-12-11 16:12,2025-12-11 16:12,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_umls/75182.log
run-6,check_compendia_files,254,75254,2025-12-11 20:33,2025-12-11 20:33,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_compendia_files/75254.log
run-6,check_synonyms_gzipped_files,255,75255,2025-12-11 20:33,—,failed,64000,120,4,,,,0.0,AssertionError,"Expected files in directory babel_outputs/synonyms to be equal to {'MacromolecularComplex.txt.gz', 'GeneFamily.txt.gz', 'Disease.txt.gz', 'MolecularActivity.txt.gz', 'BiologicalProcess.txt.gz', 'ChemicalMixture.txt.gz', 'PhenotypicFeature.txt.gz', 'GrossAnatomicalStructure.txt.gz', 'Pathway.txt.gz',",babel_outputs/logs/rule_check_synonyms_gzipped_files/75255.log
run-6,check_conflation_files,256,75256,2025-12-11 20:33,2025-12-11 20:33,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_conflation_files/75256.log
run-6,export_all_to_duckdb,257,75258,2025-12-11 20:42,2025-12-11 20:43,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_duckdb/75258.log
run-6,export_all_compendia_to_duckdb,258,75187,2025-12-11 16:12,2025-12-11 16:13,success,64000,120,4,,1.1,0.9,0.0,,,babel_outputs/logs/rule_export_all_compendia_to_duckdb/75187.log
run-6,export_compendia_to_duckdb,263,75143,2025-12-11 15:34,2025-12-11 15:38,success,512000,360,4,filename=MolecularMixture,3.3,0.9,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/MolecularMixture/75143.log
run-6,export_compendia_to_duckdb,264,75147,2025-12-11 15:34,2025-12-11 16:04,success,512000,360,4,filename=SmallMolecule,29.2,8.1,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/SmallMolecule/75147.log
run-6,export_compendia_to_duckdb,265,75150,2025-12-11 15:34,2025-12-11 15:35,success,512000,360,4,filename=Polypeptide,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/Polypeptide/75150.log
run-6,export_compendia_to_duckdb,266,75155,2025-12-11 15:34,2025-12-11 15:35,success,512000,360,4,filename=ComplexMolecularMixture,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/ComplexMolecularMixture/75155.log
run-6,export_compendia_to_duckdb,267,75159,2025-12-11 15:34,2025-12-11 15:36,success,512000,360,4,filename=ChemicalEntity,1.3,0.4,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/ChemicalEntity/75159.log
run-6,export_compendia_to_duckdb,268,75131,2025-12-11 15:34,2025-12-11 15:35,success,512000,360,4,filename=ChemicalMixture,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/ChemicalMixture/75131.log
run-6,export_compendia_to_duckdb,269,75136,2025-12-11 15:34,2025-12-11 15:35,success,512000,360,4,filename=Drug,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/Drug/75136.log
run-6,export_compendia_to_duckdb,280,75183,2025-12-11 16:12,2025-12-11 16:12,success,512000,360,4,filename=umls,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/umls/75183.log
run-6,export_all_synonyms_to_duckdb,283,75257,2025-12-11 20:42,2025-12-11 20:42,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_synonyms_to_duckdb/75257.log
run-6,export_synonyms_to_duckdb,298,75250,2025-12-11 20:31,2025-12-11 20:42,success,64000,120,4,filename=DrugChemicalConflated,10.2,8.5,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/DrugChemicalConflated/75250.log
run-6,export_synonyms_to_duckdb,300,75185,2025-12-11 16:12,2025-12-11 16:13,success,64000,120,4,filename=umls,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/umls/75185.log
run-6,check_for_identically_labeled_cliques,303,75261,2025-12-11 20:43,—,failed,1500000,120,4,,,,0.0,,,babel_outputs/logs/rule_check_for_identically_labeled_cliques/75261.log
run-6,check_for_duplicate_curies,304,75259,2025-12-11 20:43,2025-12-11 20:51,success,1500000,120,4,,8.2,6.8,0.0,,,babel_outputs/logs/rule_check_for_duplicate_curies/75259.log
run-6,check_for_duplicate_clique_leaders,305,75262,2025-12-11 20:43,2025-12-11 20:56,success,1500000,120,4,,12.5,10.4,0.0,,,babel_outputs/logs/rule_check_for_duplicate_clique_leaders/75262.log
run-6,generate_curie_report,306,75260,2025-12-11 20:43,2025-12-11 20:52,success,1500000,120,4,,8.8,7.4,0.0,,,babel_outputs/logs/rule_generate_curie_report/75260.log
run-6,generate_by_clique_report,307,75263,2025-12-11 20:43,2025-12-11 21:06,success,1500000,120,4,,22.5,18.8,0.0,,,babel_outputs/logs/rule_generate_by_clique_report/75263.log
run-6,export_all_to_kgx,308,75223,2025-12-11 18:12,2025-12-11 18:13,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_kgx/75223.log
run-6,generate_kgx,313,75151,2025-12-11 15:34,2025-12-11 15:52,success,64000,360,4,filename=MolecularMixture,17.5,4.9,0.0,,,babel_outputs/logs/rule_generate_kgx/MolecularMixture/75151.log
run-6,generate_kgx,314,75156,2025-12-11 15:34,2025-12-11 18:12,success,64000,360,4,filename=SmallMolecule,157.9,43.9,0.0,,,babel_outputs/logs/rule_generate_kgx/SmallMolecule/75156.log
run-6,generate_kgx,315,75160,2025-12-11 15:34,2025-12-11 15:35,success,64000,360,4,filename=Polypeptide,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/Polypeptide/75160.log
run-6,generate_kgx,316,75132,2025-12-11 15:34,2025-12-11 15:35,success,64000,360,4,filename=ComplexMolecularMixture,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/ComplexMolecularMixture/75132.log
run-6,generate_kgx,317,75138,2025-12-11 15:34,2025-12-11 15:38,success,64000,360,4,filename=ChemicalEntity,4.0,1.1,0.0,,,babel_outputs/logs/rule_generate_kgx/ChemicalEntity/75138.log
run-6,generate_kgx,318,75141,2025-12-11 15:34,2025-12-11 15:35,success,64000,360,4,filename=ChemicalMixture,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/ChemicalMixture/75141.log
run-6,generate_kgx,319,75145,2025-12-11 15:34,2025-12-11 15:35,success,64000,360,4,filename=Drug,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/Drug/75145.log
run-6,generate_kgx,330,75180,2025-12-11 16:12,2025-12-11 16:12,success,64000,360,4,filename=umls,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/umls/75180.log
run-6,export_all_to_sapbert_training,333,75270,2025-12-11 22:09,2025-12-11 22:10,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_sapbert_training/75270.log
run-6,generate_sapbert_training_data,348,75251,2025-12-11 20:31,2025-12-11 22:09,success,64000,360,4,filename=DrugChemicalConflated.txt,97.6,27.1,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/DrugChemicalConflated.txt/75251.log
run-6,generate_sapbert_training_data,350,75184,2025-12-11 16:12,2025-12-11 16:14,success,64000,360,4,filename=umls.txt,1.7,0.5,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/umls.txt/75184.log
run-7,all,0,75429,2025-12-13 00:40,2025-12-13 00:41,success,64000,120,4,,0.7,0.6,,,,babel_outputs/logs/rule_all/75429.log
run-7,all_outputs,1,75412,2025-12-13 00:09,2025-12-13 00:09,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_all_outputs/75412.log
run-7,compress_umls,205,75407,2025-12-13 00:07,2025-12-13 00:09,success,64000,120,4,,1.3,1.1,0.0,,,babel_outputs/logs/rule_compress_umls/75407.log
run-7,leftover_umls,206,75401,2025-12-12 23:30,2025-12-13 00:07,success,64000,120,4,,37.0,30.9,0.0,,,babel_outputs/logs/rule_leftover_umls/75401.log
run-7,generate_pubmed_compendia,211,75397,2025-12-12 21:49,2025-12-12 23:30,success,128000,120,4,,101.0,84.2,0.0,,,babel_outputs/logs/rule_generate_pubmed_compendia/75397.log
run-7,publications,225,75405,2025-12-12 23:36,2025-12-12 23:37,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_publications/75405.log
run-7,check_publications_completeness,226,75399,2025-12-12 23:30,2025-12-12 23:35,success,64000,120,4,,5.0,4.2,0.0,,,babel_outputs/logs/rule_check_publications_completeness/75399.log
run-7,check_publications,227,75403,2025-12-12 23:30,2025-12-12 23:36,success,64000,120,4,,5.7,4.7,0.0,,,babel_outputs/logs/rule_check_publications/75403.log
run-7,all_reports,228,75421,2025-12-13 00:10,2025-12-13 00:11,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_all_reports/75421.log
run-7,generate_summary_content_report_for_compendia,229,75410,2025-12-13 00:08,2025-12-13 00:09,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_summary_content_report_for_compendia/75410.log
run-7,generate_content_report_for_compendium_umls,251,75408,2025-12-13 00:07,2025-12-13 00:08,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_umls/75408.log
run-7,generate_content_report_for_compendium_Publication,253,75404,2025-12-12 23:30,2025-12-12 23:37,success,64000,120,4,,7.0,5.8,0.0,,,babel_outputs/logs/rule_generate_content_report_for_compendium_Publication/75404.log
run-7,check_compendia_files,254,75415,2025-12-13 00:09,2025-12-13 00:10,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_compendia_files/75415.log
run-7,check_synonyms_gzipped_files,255,75416,2025-12-13 00:09,2025-12-13 00:10,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_synonyms_gzipped_files/75416.log
run-7,check_conflation_files,256,75417,2025-12-13 00:09,2025-12-13 00:10,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_check_conflation_files/75417.log
run-7,export_all_to_duckdb,257,75420,2025-12-13 00:10,2025-12-13 00:11,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_duckdb/75420.log
run-7,export_all_compendia_to_duckdb,258,75411,2025-12-13 00:08,2025-12-13 00:09,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_compendia_to_duckdb/75411.log
run-7,export_compendia_to_duckdb,280,75409,2025-12-13 00:07,2025-12-13 00:08,success,512000,360,4,filename=umls,0.7,0.2,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/umls/75409.log
run-7,export_compendia_to_duckdb,282,75400,2025-12-12 23:30,2025-12-12 23:40,success,512000,360,4,filename=Publication,9.5,2.6,0.0,,,babel_outputs/logs/rule_export_compendia_to_duckdb/Publication/75400.log
run-7,export_all_synonyms_to_duckdb,283,75418,2025-12-13 00:09,2025-12-13 00:10,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_synonyms_to_duckdb/75418.log
run-7,export_synonyms_to_duckdb,300,75414,2025-12-13 00:09,2025-12-13 00:09,success,64000,120,4,filename=umls,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_synonyms_to_duckdb/umls/75414.log
run-7,all_duckdb_reports,302,75427,2025-12-13 00:29,2025-12-13 00:29,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_all_duckdb_reports/75427.log
run-7,check_for_identically_labeled_cliques,303,75424,2025-12-13 00:11,2025-12-13 00:20,success,1500000,120,4,,8.8,7.4,0.0,,,babel_outputs/logs/rule_check_for_identically_labeled_cliques/75424.log
run-7,check_for_duplicate_curies,304,75422,2025-12-13 00:11,2025-12-13 00:19,success,1500000,120,4,,8.2,6.8,0.0,,,babel_outputs/logs/rule_check_for_duplicate_curies/75422.log
run-7,check_for_duplicate_clique_leaders,305,75425,2025-12-13 00:11,2025-12-13 00:22,success,1500000,120,4,,11.3,9.5,0.0,,,babel_outputs/logs/rule_check_for_duplicate_clique_leaders/75425.log
run-7,generate_curie_report,306,75423,2025-12-13 00:11,2025-12-13 00:20,success,1500000,120,4,,8.8,7.4,0.0,,,babel_outputs/logs/rule_generate_curie_report/75423.log
run-7,generate_by_clique_report,307,75426,2025-12-13 00:11,2025-12-13 00:29,success,1500000,120,4,,17.9,14.9,0.0,,,babel_outputs/logs/rule_generate_by_clique_report/75426.log
run-7,export_all_to_kgx,308,75428,2025-12-13 00:39,2025-12-13 00:40,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_kgx/75428.log
run-7,generate_kgx,330,75406,2025-12-13 00:07,2025-12-13 00:08,success,64000,360,4,filename=umls,0.7,0.2,0.0,,,babel_outputs/logs/rule_generate_kgx/umls/75406.log
run-7,generate_kgx,332,75402,2025-12-12 23:30,2025-12-13 00:39,success,64000,360,4,filename=Publication,68.9,19.1,0.0,,,babel_outputs/logs/rule_generate_kgx/Publication/75402.log
run-7,export_all_to_sapbert_training,333,75419,2025-12-13 00:10,2025-12-13 00:11,success,64000,120,4,,0.7,0.6,0.0,,,babel_outputs/logs/rule_export_all_to_sapbert_training/75419.log
run-7,generate_sapbert_training_data,350,75413,2025-12-13 00:09,2025-12-13 00:10,success,64000,360,4,filename=umls.txt,1.3,0.4,0.0,,,babel_outputs/logs/rule_generate_sapbert_training_data/umls.txt/75413.log
